Date,LogReturn,Open,High,Low,Close,Volume,MarketCap,FearAndGreed,VDD,CBBI,GoldClose,DaysSinceHalving,S&P500,M2SL,InflationUSA,DXY,VIX of VIX,HashRate,MA5,MA20
"2023-11-01,""0,02238"",""34657,27532"",""35527,93156"",""34170,69259"",""35437,25318"",22446272005,692109682986,32,""0,83663"",""79,112"",""1983,925"",1269,""4237,86"",""20675,8"",""3,1"",""106,88"",""85,08"",""462 656 000 000 000 000 000,00"",""34647,09103"",""31148,29398"""
"2023-10-31,""0,00455"",""34500,07774"",""34719,25405"",""34083,30946"",""34667,77936"",15758270810,677047621125,30,""0,84266"",""78,7"",""1984,69"",1268,""4193,8"",""20662,5"",""3,2"",""106,66"",""87,94"",""481 287 000 000 000 000 000,00"",""34341,60025"",""30731,92658"""
"2023-10-30,""-0,00092"",""34531,74137"",""34843,9355"",""34110,97396"",""34502,36466"",17184860315,673783741122,29,""0,84769"",""78,11"",""1995,14"",1267,""4166,82"",""20662,5"",""3,2"",""106,12"",""95,23"",""484 392 000 000 000 000 000,00"",""34239,37435"",""30330,39797"""
"2023-10-29,""0,01289"",""34089,37174"",""34743,26242"",""33947,56718"",""34538,48209"",11160323986,674455804210,27,""0,85365"",""78,16"",""2007,33"",1266,""4117,37"",""20662,5"",""3,2"",""106,56"",""102,04"",""415 638 000 000 000 000 000,00"",""34239,46559"",""29954,21573"""
"2023-10-28,""0,00534"",""33907,72365"",""34399,38898"",""33874,80478"",""34089,57587"",10160330825,665660534679,24,""0,85982"",""77,179"",""2007,33"",1265,""4117,37"",""20662,5"",""3,2"",""106,56"",""102,04"",""485 416 000 000 000 000 000,00"",""34112,07449"",""29611,80008"""
"2023-10-27,""-0,00731"",""34156,50069"",""34238,21077"",""33416,88549"",""33909,79928"",16418032871,662115721497,21,""0,86556"",""79,113"",""2007,33"",1264,""4117,37"",""20662,5"",""3,2"",""106,56"",""102,04"",""467 213 000 000 000 000 000,00"",""33911,40591"",""29297,34168"""
"2023-10-26,""-0,01013"",""34504,28742"",""34832,90854"",""33762,32329"",""34156,64983"",19427195376,666904079222,22,""0,87188"",""78,7"",""1984,87"",1263,""4137,23"",""20662,5"",""3,2"",""106,6"",""101,97"",""455 078 000 000 000 000 000,00"",""33128,22536"",""28971,66741"""
"2023-10-25,""0,01720"",""33916,04405"",""35133,75757"",""33709,11031"",""34502,82089"",25254318008,673629831821,25,""0,87873"",""78,11"",""1979,565"",1262,""4186,77"",""20662,5"",""3,2"",""106,53"",""102,92"",""436 875 000 000 000 000 000,00"",""32280,57772"",""28626,60299"""
"2023-10-24,""0,02504"",""33077,30395"",""35150,4335"",""32880,76173"",""33901,52656"",44934999645,661859706506,33,""0,88588"",""78,16"",""1971,12"",1261,""4247,68"",""20662,5"",""3,2"",""106,27"",""98,54"",""382 265 000 000 000 000 000,00"",""31316,6034"",""28285,25485"""
"2023-10-23,""0,09297"",""30140,68486"",""34370,43877"",""30097,82874"",""33086,23297"",38363572311,645916652811,25,""0,89257"",""77,18"",""1972,85"",1260,""4217,04"",""20662,5"",""3,2"",""105,54"",109,""476 315 000 000 000 000 000,00"",""30280,25931"",""28007,00017"""
"2023-10-22,""0,00739"",""29918,65504"",""30199,43311"",""29720,31345"",""29993,89652"",10446520040,585517392722,24,""0,89824"",""79,114"",""1979,84"",1259,""4224,16"",""20662,5"",""3,2"",""106,16"",""115,43"",""464 179 000 000 000 000 000,00"",""29328,68095"",""27872,05715"""
"2023-10-21,""0,00789"",""29683,38182"",""30287,48165"",""29481,75231"",""29918,41167"",11541146996,584015234382,23,""0,90089"",""78,7"",""1979,84"",1258,""4224,16"",""20662,5"",""3,2"",""106,16"",""115,43"",""455 078 000 000 000 000 000,00"",""29013,05127"",""27746,39258"""
"2023-10-20,""0,03255"",""28732,81155"",""30104,08561"",""28601,67016"",""29682,94927"",21536125230,579392054001,22,""0,90349"",""78,11"",""1979,84"",1257,""4224,16"",""20662,5"",""3,2"",""106,16"",""115,43"",""406 536 000 000 000 000 000,00"",""28733,26228"",""27656,96106"""
"2023-10-19,""0,01403"",""28332,41531"",""28892,47368"",""28177,98754"",""28719,80613"",14448058195,560568426319,29,""0,90524"",""78,16"",""1974,385"",1256,4278,""20662,5"",""3,2"",""106,25"",""116,47"",""424 739 000 000 000 000 000,00"",""28228,603"",""27564,75633"""
"2023-10-18,""-0,00286"",""28413,53081"",""28889,00959"",""28174,25255"",""28328,34115"",12724128586,552901231268,30,""0,90594"",""77,181"",""1947,735"",1255,""4314,6"",""20662,5"",""3,2"",""106,57"",""105,89"",""439 908 000 000 000 000 000,00"",""27856,98302"",""27490,19741"""
"2023-10-17,""-0,00381"",""28522,09817"",""28618,75239"",""28110,18612"",""28415,74814"",14872527508,554581972707,39,""0,90679"",""79,115"",""1923,145"",1254,""4373,2"",""20662,5"",""3,2"",""106,25"",""95,8"",""491 484 000 000 000 000 000,00"",""27563,78988"",""27416,81839"""
"2023-10-16,""0,04884"",""27162,62823"",""29448,13904"",""27130,47348"",""28519,46668"",27833876539,556577526993,35,""0,90799"",""78,7"",""1920,185"",1253,""4373,63"",""20662,5"",""3,2"",""106,24"",""95,69"",""427 773 000 000 000 000 000,00"",""27231,99998"",""27302,77896"""
"2023-10-15,""0,01128"",""26858,01173"",""27289,17032"",""26817,89401"",""27159,65292"",7098201980,530017041636,31,""0,90923"",""78,11"",""1928,23"",1252,""4327,78"",""20662,5"",""3,2"",""106,65"",""108,1"",""475 861 000 000 000 000 000,00"",""26902,77087"",""27253,17878"""
"2023-10-14,""-0,00030"",""26866,20324"",""26968,99922"",""26814,58659"",""26861,7062"",5388116782,524174123666,30,""0,90903"",""78,16"",""1928,23"",1251,""4327,78"",""20662,5"",""3,2"",""106,65"",""108,1"",""416 022 000 000 000 000 000,00"",""26949,04419"",""27223,53527"""
"2023-10-13,""0,00423"",""26752,87956"",""27092,69675"",""26686,32231"",""26862,37545"",15165312851,524162174274,26,""0,90862"",""77,182"",""1928,23"",1250,""4327,78"",""20662,5"",""3,2"",""106,65"",""108,1"",""393 227 000 000 000 000 000,00"",""27093,43866"",""27191,66423"""
"2023-10-12,""-0,00449"",""26873,29249"",""26921,4389"",""26558,32078"",""26756,79864"",9392909295,522077986121,35,""0,90857"",""79,116"",""1868,81"",1249,""4349,61"",""20662,5"",""3,2"",""106,6"",""91,87"",""470 162 000 000 000 000 000,00"",""27307,98149"",""27182,32692"""
"2023-10-11,""-0,01912"",""27392,07555"",""27474,11619"",""26561,09937"",""26873,32112"",13648094333,524325019034,34,""0,90883"",""78,7"",""1874,35"",1248,""4376,95"",""20662,5"",""3,2"",""105,82"",""90,57"",""455 915 000 000 000 000 000,00"",""27550,38954"",""27166,86627"""
"2023-10-10,""-0,00717"",""27589,2011"",""27715,84835"",""27301,65508"",""27391,01952"",9973350678,534398434702,32,""0,90996"",""78,11"",""1860,5"",1247,""4358,24"",""20662,5"",""3,2"",""105,82"",""90,1"",""461 614 000 000 000 000 000,00"",""27765,04467"",""27123,53013"""
"2023-10-09,""-0,01244"",""27934,47216"",""27989,4709"",""27302,56192"",""27583,67859"",12007668568,538127916933,29,""0,91088"",""78,16"",""1861,505"",1246,""4335,66"",""20662,5"",""3,2"",""106,08"",""92,03"",""444 517 000 000 000 000 000,00"",""27770,02316"",""27099,75796"""
"2023-10-08,""-0,00133"",""27971,67811"",""28102,17039"",""27740,66302"",""27935,08958"",7916875290,544957531994,28,""0,91196"",""77,183"",""1829,385"",1245,""4308,5"",""20662,5"",""3,2"",""106,04"",""91,16"",""421 721 000 000 000 000 000,00"",""27813,16626"",""27061,65418"""
"2023-10-07,""0,00089"",""27946,78163"",""28028,09209"",""27870,42346"",""27968,83887"",6553044316,545589873921,28,""0,9134"",""79,117"",""1829,385"",1244,""4308,5"",""20662,5"",""3,2"",""106,04"",""91,16"",""487 259 000 000 000 000 000,00"",""27712,14415"",""26997,73008"""
"2023-10-06,""0,01932"",""27412,12242"",""28252,53757"",""27215,55245"",""27946,59678"",13492391599,545126652148,27,""0,9145"",""78,7"",""1829,385"",1243,""4308,5"",""20662,5"",""3,2"",""106,04"",""91,16"",""455 915 000 000 000 000 000,00"",""27624,53335"",""26923,39275"""
"2023-10-05,""-0,01400"",""27798,64713"",""28091,86124"",""27375,60142"",""27415,91198"",11877253670,534747363212,20,""0,91619"",""78,11"",""1820,255"",1242,""4258,19"",""20662,5"",""3,2"",""106,33"",""95,59"",""401 775 000 000 000 000 000,00"",""27631,96407"",""26878,78061"""
"2023-10-04,""0,01338"",""27429,075"",""27826,65795"",""27248,10625"",""27799,3941"",11143355314,542203190963,20,""0,91733"",""78,16"",""1821,25"",1241,""4263,75"",""20662,5"",""3,2"",""106,8"",""95,58"",""373 280 000 000 000 000 000,00"",""27542,36494"",""26816,11215"""
"2023-10-03,""-0,00288"",""27508,25182"",""27667,19203"",""27216,00132"",""27429,97902"",11407814187,534975274336,20,""0,91885"",""77,184"",""1822,975"",1240,""4229,45"",""20662,5"",""3,2"",107,""104,39"",""467 313 000 000 000 000 000,00"",""27364,83044"",""26769,25402"""
"2023-10-02,""-0,01689"",""27976,79915"",""28494,45964"",""27347,78758"",""27530,78489"",19793041322,536912579985,28,""0,91973"",""79,118"",""1827,89"",1239,""4288,39"",""20662,5"",""3,2"",""106,9"",""95,39"",""445 793 000 000 000 000 000,00"",""27283,14399"",""26700,70345"""
"2023-10-01,""0,03675"",""26967,39743"",""28047,23771"",""26965,09429"",""27983,75038"",9503917434,545719315434,28,""0,92078"",""78,7"",""1848,49"",1238,""4288,05"",""20662,5"",""3,2"",""106,22"",""94,1"",""400 362 000 000 000 000 000,00"",""27047,53053"",""26587,52412"""
"2023-09-30,""0,00207"",""26911,68918"",""27091,79551"",""26888,9678"",""26967,9163"",5331172801,525885640460,28,""0,92243"",""78,11"",""1848,49"",1237,""4288,05"",""20681,4"",""3,7"",""106,22"",""94,1"",""391 843 000 000 000 000 000,00"",""26694,23032"",""26492,51038"""
"2023-09-29,""-0,00420"",""27024,84171"",""27225,93843"",""26721,7628"",""26911,7216"",10396435377,524766460979,28,""0,92285"",""78,16"",""1848,49"",1236,""4288,05"",""20681,4"",""3,7"",""106,22"",""94,1"",""417 398 000 000 000 000 000,00"",""26560,34297"",""26435,69483"""
"2023-09-28,""0,02507"",""26355,81239"",""27259,49922"",""26327,32171"",""27021,54676"",14079002707,526883682824,29,""0,92164"",""77,185"",""1864,94"",1235,""4299,7"",""20681,4"",""3,7"",""106,22"",""93,72"",""414 559 000 000 000 000 000,00"",""26429,36381"",""26376,43859"""
"2023-09-27,""0,00557"",""26209,49835"",""26817,84232"",""26111,46438"",""26352,71762"",11718380997,513818515485,22,""0,92002"",""79,119"",""1875,06"",1234,""4274,51"",""20681,4"",""3,7"",""106,67"",""97,09"",""445 793 000 000 000 000 000,00"",""26340,93241"",""26352,90892"""
"2023-09-26,""-0,00325"",""26294,75867"",""26389,88478"",""26090,7124"",""26217,24934"",9985498161,511151155987,24,""0,91956"",""78,7"",""1900,665"",1233,""4273,53"",""20681,4"",""3,7"",""106,23"",""103,04"",""386 164 000 000 000 000 000,00"",""26386,30261"",""26354,11658"""
"2023-09-25,""0,00156"",""26253,7753"",""26421,50836"",""26011,46962"",""26298,47955"",11997833257,512712185602,38,""0,91898"",""78,11"",""1915,995"",1232,""4337,44"",""20681,4"",""3,7"",106,""91,74"",""411 719 000 000 000 000 000,00"",""26456,37932"",""26325,41956"""
"2023-09-24,""-0,01233"",""26579,37399"",""26716,05846"",""26221,05"",""26256,82579"",8192867686,511876976254,37,""0,91853"",""78,16"",""1925,415"",1231,""4320,06"",""20681,4"",""3,7"",""105,58"",""90,54"",""414 559 000 000 000 000 000,00"",""26623,08488"",""26300,32251"""
"2023-09-23,""0,00003"",""26578,55593"",""26634,18598"",""26520,51983"",""26579,38974"",7404700301,518140112048,34,""0,91801"",""77,186"",""1925,415"",1230,""4320,06"",""20681,4"",""3,7"",""105,58"",""90,54"",""442 953 000 000 000 000 000,00"",""26813,94329"",""26259,95543"""
"2023-09-22,""0,00055"",""26564,05617"",""26726,07803"",""26495,53241"",""26579,56864"",10578746709,518118003344,33,""0,91774"",""79,12"",""1925,415"",1229,""4320,06"",""20681,4"",""3,7"",""105,58"",""90,54"",""366 288 000 000 000 000 000,00"",""26848,92155"",""26227,8501"""
"2023-09-21,""-0,02108"",""27129,84002"",""27152,93858"",""26389,30029"",""26567,6329"",13371443708,517864270863,37,""0,91716"",""78,7"",""1920,11"",1228,4330,""20681,4"",""3,7"",""105,36"",""94,44"",""391 843 000 000 000 000 000,00"",""26839,84532"",""26191,06932"""
"2023-09-20,""-0,00296"",""27210,22849"",""27379,50607"",""26864,08232"",""27132,00734"",13281116604,528841974546,48,""0,91695"",""78,11"",""1930,405"",1227,""4402,2"",""20681,4"",""3,7"",""105,12"",""88,05"",""414 559 000 000 000 000 000,00"",""26839,975"",""26121,0018"""
"2023-09-19,""0,01665"",""26760,85101"",""27488,7638"",""26681,60577"",""27211,11782"",13807690550,530358455132,49,""0,91726"",""78,16"",""1931,435"",1226,""4443,95"",""20681,4"",""3,7"",""105,16"",""83,54"",""394 683 000 000 000 000 000,00"",""26735,31221"",""26053,65207"""
"2023-09-18,""0,00855"",""26532,99479"",""27414,73426"",""26415,51585"",""26754,28104"",15615339655,521431894478,49,""0,91766"",""77,187"",""1933,755"",1225,""4453,53"",""20681,4"",""3,7"",""105,2"",""84,77"",""419 924 000 000 000 000 000,00"",""26601,02353"",""26082,23019"""
"2023-09-17,""-0,00132"",""26567,92758"",""26617,99763"",""26445,07513"",""26534,18752"",6774210670,517116820260,50,""0,91766"",""79,121"",""1922,505"",1224,""4450,32"",""20681,4"",""3,7"",""105,32"",""84,84"",""401 081 000 000 000 000 000,00"",""26495,83214"",""26145,03048"""
"2023-09-16,""-0,00144"",""26606,19865"",""26754,77018"",""26473,89078"",""26568,28129"",7402031417,517755173479,51,""0,91755"",""78,7"",""1922,505"",1223,""4450,32"",""20681,4"",""3,7"",""105,32"",""84,84"",""417 232 000 000 000 000 000,00"",""26355,66325"",""26120,70778"""
"2023-09-15,""0,00272"",""26533,81884"",""26840,49793"",""26240,70063"",""26608,69336"",11479735788,518517274733,52,""0,91673"",""78,11"",""1922,505"",1222,""4450,32"",""20681,4"",""3,7"",""105,32"",""84,84"",""506 062 000 000 000 000 000,00"",""26074,53805"",""26093,392"""
"2023-09-14,""0,01158"",""26228,27786"",""26774,62336"",""26171,45185"",""26539,67444"",13811359124,""5,17E+11"",54,""0,91357"",""78,16"",""1910,635"",1221,""4505,1"",""20681,4"",""3,7"",""105,4"",""82,48"",""436 075 000 000 000 000 000,00"",""25919,24462"",""26065,43348"""
"2023-09-13,""0,01501"",""25837,55496"",""26376,11347"",""25781,12373"",""26228,32409"",13072077070,511047406839,51,""0,90986"",""77,188"",""1908,245"",1220,""4467,44"",""20681,4"",""3,7"",""104,77"",""84,97"",""395 697 000 000 000 000 000,00"",""25790,44538"",""26055,92531"""
"2023-09-12,""0,02655"",""25160,65793"",""26451,9385"",""25133,07891"",""25833,34306"",18657279324,503327969521,51,""0,90559"",""79,122"",""1913,425"",1219,""4461,9"",""20681,4"",""3,7"",""104,71"",""85,63"",""379 546 000 000 000 000 000,00"",""25725,91131"",""26073,24265"""
"2023-09-11,""-0,02632"",""25831,7155"",""25883,947"",""24930,29749"",""25162,65527"",14600006467,490238023957,52,""0,90131"",""78,7"",""1922,415"",1218,""4487,46"",""20681,4"",""3,7"",""104,57"",""85,19"",""427 999 000 000 000 000 000,00"",""25807,28168"",""26140,03132"""
"2023-09-10,""-0,00245"",""25895,20997"",""25978,13017"",""25640,26171"",""25832,22625"",7899553047,503258420290,52,""0,89617"",""78,11"",""1919,255"",1217,""4457,49"",""20681,4"",""3,7"",""105,09"",""85,27"",""395 697 000 000 000 000 000,00"",""25925,39787"",""26150,52765"""
"2023-09-09,""-0,00039"",""25905,42491"",""25921,97623"",""25810,49509"",""25895,67822"",5481314132,504470470463,51,""0,89177"",""78,16"",""1919,255"",1216,""4457,49"",""20681,4"",""3,7"",""105,09"",""85,27"",""406 465 000 000 000 000 000,00"",""25914,94898"",""26162,55202"""
"2023-09-08,""-0,01303"",""26245,20821"",""26414,00597"",""25677,47958"",""25905,65375"",10817356400,504640503023,51,""0,8874"",""77,189"",""1919,255"",1215,""4457,49"",""20681,4"",""3,7"",""105,09"",""85,27"",""358 012 000 000 000 000 000,00"",""25898,29639"",""26177,49575"""
"2023-09-07,""0,01911"",""25748,31201"",""26409,30301"",""25608,2016"",""26240,19489"",11088307100,511135039201,53,""0,88273"",""79,123"",""1919,705"",1214,""4451,14"",""20681,4"",""3,7"",""105,06"",""87,65"",""393 005 000 000 000 000 000,00"",""25911,07911"",""26169,91731"""
"2023-09-06,""-0,00138"",""25783,93074"",""25953,01566"",""25404,35968"",""25753,23626"",12752705327,501626995525,56,""0,87821"",""78,7"",""1916,565"",1213,""4465,48"",""20681,4"",""3,7"",""104,86"",""87,85"",""363 395 000 000 000 000 000,00"",""25836,79976"",""26185,51313"""
"2023-09-05,""-0,00120"",""25814,95781"",""25858,37431"",""25589,98859"",""25779,98179"",11094740040,502126527594,59,""0,87383"",""78,11"",""1926,115"",1212,""4496,83"",""20681,4"",""3,7"",""104,81"",""86,43"",""342 855 000 000 000 000 000,00"",""25846,29739"",""26232,06935"""
"2023-09-04,""-0,00592"",""25968,17013"",""26081,52461"",""25657,02557"",""25812,41527"",10680635106,502737261225,58,""0,86976"",""78,16"",""1938,355"",1211,""4515,77"",""20681,4"",""3,7"",""104,24"",""82,65"",""411 979 000 000 000 000 000,00"",""25876,59561"",""26384,14116"""
"2023-09-03,""0,00381"",""25869,47279"",""26087,14916"",""25817,0318"",""25969,56735"",8962524523,505774022624,57,""0,86577"",""77,19"",""1940,585"",1210,""4515,77"",""20681,4"",""3,7"",""104,24"",""82,65"",""436 863 000 000 000 000 000,00"",""26173,56562"",""26552,60325"""
"2023-09-02,""0,00265"",""25800,90961"",""25970,28449"",""25753,09385"",""25868,79814"",10100387473,503786436421,56,""0,86191"",""79,124"",""1940,585"",1209,""4515,77"",""20681,4"",""3,7"",""104,24"",""82,65"",""420 273 000 000 000 000 000,00"",""26525,13075"",""26738,90033"""
"2023-09-01,""-0,00515"",""25934,02081"",""26125,86977"",""25362,60913"",""25800,72437"",17202862221,502435875824,55,""0,85789"",""78,7"",""1940,585"",1208,""4515,77"",""20681,4"",""3,7"",""104,24"",""82,65"",""417 509 000 000 000 000 000,00"",""26572,60113"",""26922,17349"""
"2023-08-31,""-0,05140"",""27301,92932"",""27456,079"",""25752,92995"",""25931,47289"",20181001451,504957555551,52,""0,85388"",""78,11"",""1940,095"",1207,""4507,66"",""20735,1"",""3,7"",""103,62"",""80,8"",""398 154 000 000 000 000 000,00"",""26630,39495"",""27105,56778"""
"2023-08-30,""-0,01542"",""27726,08403"",""27760,1594"",""27069,20742"",""27297,26535"",16343655235,531528938704,50,""0,84949"",""78,16"",""1942,58"",1206,""4514,87"",""20735,1"",""3,7"",""103,16"",""78,63"",""348 385 000 000 000 000 000,00"",""26645,79291"",""27216,11779"""
"2023-08-29,""0,06034"",""26102,48583"",""28089,33803"",""25912,62891"",""27727,39301"",29368391712,539882481562,49,""0,8468"",""77,191"",""1937,465"",1205,""4497,63"",""20735,1"",""3,7"",""103,53"",""79,05"",""436 863 000 000 000 000 000,00"",""26395,87361"",""27305,70724"""
"2023-08-28,""0,00049"",""26089,61492"",""26198,57906"",""25880,60025"",""26106,15004"",11002805166,508288516574,45,""0,84451"",""79,125"",""1920,235"",1204,""4433,31"",""20735,1"",""3,7"",""104,06"",""82,23"",""326 265 000 000 000 000 000,00"",""26082,8695"",""27487,56747"""
"2023-08-27,""0,00312"",""26008,2418"",""26165,37244"",""25965,09754"",""26089,69347"",6913768611,507949530131,45,""0,84063"",""78,7"",""1914,355"",1203,""4405,71"",""20735,1"",""3,7"",""104,08"",""84,32"",""320 735 000 000 000 000 000,00"",""26147,96749"",""27681,03059"""
"2023-08-26,""-0,00150"",""26047,23524"",""26107,38429"",""25983,87827"",""26008,46266"",6034817316,506348824288,46,""0,83684"",""78,11"",""1914,355"",1202,""4405,71"",""20735,1"",""3,7"",""104,08"",""84,32"",""378 799 000 000 000 000 000,00"",""26136,36009"",""27847,98408"""
"2023-08-25,""-0,00446"",""26163,68005"",""26248,10343"",""25786,81246"",""26047,66885"",12406045118,507090156467,47,""0,83313"",""78,16"",""1914,355"",1201,""4405,71"",""20735,1"",""3,7"",""104,08"",""84,32"",""373 269 000 000 000 000 000,00"",""26159,49581"",""28005,57288"""
"2023-08-24,""-0,01019"",""26431,51989"",""26554,90982"",""25914,92556"",""26162,37249"",12871532023,509301597241,40,""0,82948"",""77,192"",""1916,83"",1200,""4376,31"",""20735,1"",""3,7"",""103,98"",""92,17"",""384 329 000 000 000 000 000,00"",""26187,87898"",""28157,13886"""
"2023-08-23,""0,01491"",""26040,47365"",""26786,89761"",""25804,99819"",""26431,63998"",16985265785,514519784075,50,""0,82606"",""79,126"",""1915,605"",1199,""4436,01"",""20735,1"",""3,7"",""103,42"",""88,99"",""392 624 000 000 000 000 000,00"",""26174,64539"",""28296,21527"""
"2023-08-22,""-0,00346"",""26130,74802"",""26135,5082"",""25520,72849"",""26031,65648"",14503820706,506709265108,43,""0,82295"",""78,7"",""1897,45"",1198,""4387,55"",""20735,1"",""3,7"",""103,56"",""92,62"",""372 426 000 000 000 000 000,00"",""26098,22877"",""28461,84802"""
"2023-08-21,""-0,00221"",""26188,69065"",""26220,20168"",""25846,08797"",""26124,14125"",13371557893,508487129876,43,""0,81865"",""78,11"",""1894,68"",1197,""4399,77"",""20735,1"",""3,7"",""103,3"",""95,24"",""429 723 000 000 000 000 000,00"",""26224,80747"",""28621,20689"""
"2023-08-20,""0,00351"",""26096,86123"",""26260,68094"",""26004,3153"",""26189,58467"",9036580420,509733936200,43,""0,81477"",""78,16"",""1889,48"",1196,""4369,71"",""20735,1"",""3,7"",""103,38"",""97,28"",""421 910 000 000 000 000 000,00"",""26740,33513"",""28804,68835"""
"2023-08-19,""0,00188"",""26047,83298"",""26249,44838"",""25802,40789"",""26096,20455"",10631443812,507889708784,43,""0,81082"",""77,193"",""1889,48"",1195,""4369,71"",""20735,1"",""3,7"",""103,38"",""97,28"",""364 613 000 000 000 000 000,00"",""27336,48764"",""28969,63079"""
"2023-08-18,""-0,02233"",""26636,0784"",""26808,19578"",""25668,92282"",""26049,5569"",24026236529,506957746774,43,""0,8069"",""79,127"",""1889,48"",1194,""4369,71"",""20735,1"",""3,7"",""103,38"",""97,28"",""362 009 000 000 000 000 000,00"",""27998,93523"",""29139,40716"""
"2023-08-17,""-0,07462"",""28699,80284"",""28745,94653"",""25409,1116"",""26664,54999"",31120851211,518904301901,46,""0,80309"",""78,7"",""1889,38"",1193,""4370,36"",""20735,1"",""3,7"",""103,57"",""106,74"",""406 283 000 000 000 000 000,00"",""28645,60673"",""29281,11077"""
"2023-08-16,""-0,01622"",""29169,07402"",""29221,97574"",""28701,77952"",""28701,77952"",14949271904,558522450868,49,""0,79987"",""78,11"",""1892,12"",1192,""4404,33"",""20735,1"",""3,7"",""103,43"",""104,54"",""424 514 000 000 000 000 000,00"",""29195,88964"",""29313,60897"""
"2023-08-15,""-0,00816"",""29408,04859"",""29439,12042"",""29088,85328"",""29170,34721"",12640195779,567610646871,54,""0,79812"",""78,16"",""1901,985"",1191,""4437,86"",""20735,1"",""3,7"",""103,21"",""103,28"",""445 349 000 000 000 000 000,00"",""29335,07683"",""29315,73224"""
"2023-08-14,""0,00425"",""29283,26294"",""29660,25434"",""29124,10555"",""29408,44255"",14013695304,572212182982,66,""0,79667"",""77,194"",""1907,495"",1190,""4489,72"",""20735,1"",""3,7"",""103,19"",""95,33"",""445 349 000 000 000 000 000,00"",""29386,92589"",""29312,91805"""
"2023-08-13,""-0,00454"",""29416,5936"",""29441,43339"",""29265,8076"",""29282,91438"",7329897180,569738074810,66,""0,7954"",""79,128"",""1913,705"",1189,""4464,05"",""20735,1"",""3,7"",""102,84"",""96,68"",""351 591 000 000 000 000 000,00"",""29417,53628"",""29309,99576"""
"2023-08-12,""0,00057"",""29399,78665"",""29465,11378"",""29357,58798"",""29415,96452"",6194358008,572302297645,65,""0,79401"",""78,7"",""1913,705"",1188,""4464,05"",""20735,1"",""3,7"",""102,84"",""96,68"",""434 931 000 000 000 000 000,00"",""29514,05194"",""29297,41423"""
"2023-08-11,""-0,00085"",""29424,90257"",""29517,77367"",""29253,51799"",""29397,7155"",10195168197,571917121194,65,""0,79171"",""78,11"",""1913,705"",1187,""4464,05"",""20735,1"",""3,7"",""102,84"",""96,68"",""393 261 000 000 000 000 000,00"",""29466,97482"",""29333,56285"""
"2023-08-10,""-0,00472"",""29563,97184"",""29688,56482"",""29354,44644"",""29429,59249"",11865344789,572509489794,66,""0,79032"",""78,16"",""1912,375"",1186,""4468,83"",""20735,1"",""3,7"",""102,52"",""99,78"",""330 756 000 000 000 000 000,00"",""29395,80295"",""29351,57392"""
"2023-08-09,""-0,00683"",""29766,6956"",""30093,43519"",""29376,80055"",""29561,49451"",18379521213,575052155347,67,""0,78875"",""77,195"",""1914,785"",1185,""4467,71"",""20735,1"",""3,7"",""102,49"",""97,43"",""421 910 000 000 000 000 000,00"",""29318,30968"",""29369,8502"""
"2023-08-08,""0,01991"",""29180,01886"",""30176,79624"",""29113,81446"",""29765,49267"",17570561357,578990356569,69,""0,78741"",""79,129"",""1925,305"",1184,""4499,38"",""20735,1"",""3,7"",""102,53"",""94,91"",""325 157 000 000 000 000 000,00"",""29220,82913"",""29371,24618"""
"2023-08-07,""0,00486"",""29038,51285"",""29244,28086"",""28724,14053"",""29180,57892"",13618163710,567589047795,72,""0,7865"",""78,7"",""1936,645"",1183,""4518,44"",""20735,1"",""3,7"",""102,05"",""92,99"",""379 783 000 000 000 000 000,00"",""29103,46635"",""29409,84325"""
"2023-08-06,""-0,00018"",""29043,70198"",""29160,82154"",""28963,83469"",""29041,85617"",7269806994,564864625278,70,""0,78497"",""78,11"",""1941,515"",1182,""4478,03"",""20735,1"",""3,7"",""102,02"",""99,63"",""426 606 000 000 000 000 000,00"",""29097,7425"",""29452,72257"""
"2023-08-05,""-0,00109"",""29075,38896"",""29102,46565"",""28957,79762"",""29042,12615"",6598366353,564840485746,67,""0,78327"",""78,16"",""1941,515"",1181,""4478,03"",""20735,1"",""3,7"",""102,02"",""99,63"",""400 593 000 000 000 000 000,00"",""29224,51777"",""29510,81538"""
"2023-08-04,""-0,00340"",""29174,38184"",""29302,07822"",""28885,3354"",""29074,09173"",12036639988,565434912960,64,""0,78198"",""77,196"",""1941,515"",1180,""4478,03"",""20735,1"",""3,7"",""102,02"",""99,63"",""314 752 000 000 000 000 000,00"",""29262,11471"",""29572,65965"""
"2023-08-03,""0,00043"",""29161,81195"",""29375,70703"",""28959,48821"",""29178,67878"",12780357746,567446140509,73,""0,78014"",""79,13"",""1934,165"",1179,""4501,89"",""20735,1"",""3,7"",""102,54"",""94,04"",""392 789 000 000 000 000 000,00"",""29302,35796"",""29631,4559"""
"2023-08-02,""-0,01843"",""29704,14684"",""29987,99711"",""28946,51038"",""29151,95969"",19212655598,566898832325,77,""0,77817"",""78,7"",""1934,895"",1178,""4513,39"",""20735,1"",""3,7"",""102,59"",""96,2"",""400 593 000 000 000 000 000,00"",""29338,00591"",""29693,67218"""
"2023-08-01,""0,01606"",""29230,8724"",""29675,7325"",""28657,02382"",""29675,7325"",18272392391,577056102933,77,""0,77587"",""78,11"",""1944,175"",1177,""4576,73"",""20735,1"",""3,7"",""102,3"",""87,49"",""361 574 000 000 000 000 000,00"",""29371,46305"",""29788,4257"""
